event_id,expected_answer_date,meeting_date,approved_date,name,party,mp_area,item_text,flag,topic_area,action,notes,phs_relevant,allocated_status
S6O-03256,,,2024-03-14T10:06:26Z,Ivan McKee,Scottish National Party,Glasgow Provan,"To ask the Scottish Parliamentary Corporate Body what systems are in place to ensure that changes to IT processes in the Parliament, that will impact on the daily working practices of MSPs and their staff, are consulted upon, tested, introduced, explained and evaluated.",FALSE,,,,No,unallocated
S6O-03249,,,2024-03-14T10:07:06Z,Jamie Greene,Scottish Conservative and Unionist Party,West Scotland,"To ask the Scottish Parliamentary Corporate Body what steps it is considering to ensure the safety of the public, MSPs and staff entering or exiting the Scottish Parliament campus, in light of a number of recent events of concern.",FALSE,,,,No,unallocated
S6O-03250,,,2024-03-14T10:07:21Z,Stephen Kerr,Scottish Conservative and Unionist Party,Central Scotland,"To ask the Scottish Parliamentary Corporate Body what steps it will take to ensure that any protests and demonstrations that disrupt the ability of MSPs, staff and the public to access the Scottish Parliament are fully investigated, with any findings and lessons learnt available to MSPs.",FALSE,,,,No,unallocated
S6W-26194,2024-03-28T00:00:00Z,,2024-03-14T16:37:41Z,Monica Lennon,Scottish Labour,Central Scotland,"To ask the Scottish Government whether it will consider regulating for the provision of Swift nest bricks in planning applications for new buildings and renovations over five metres in height, as a biodiversity enhancement.",FALSE,,,,No,unallocated
S6W-24403,2024-03-28T00:00:00Z,,2024-03-14T16:37:42Z,Alexander Burnett,Scottish Conservative and Unionist Party,Aberdeenshire West,"To ask the Scottish Government, further to the answer to question S6W-12674 by Mairi McAllan on 14 December 2022, whether it will provide an update on which of the 42 formal flood protection schemes or engineering works are (a) under construction and (b) at the planning or other stage of development, broken down by (i) the expected completion date, including the reason for any date being beyond the 2021 timeframe, (ii) the number of properties that will be protected and (iii) the (A) initial forecast and (B) final expected cost of each.",FALSE,,,"S6W-12674: To ask the Scottish Government, further to the answer to question S6W-04901 by Mairi McAllan on 24 December 2021, whether it will provide an update on which of the 42 formal flood protection schemes or engineering works are (a) under construction and (b) at the planning or other stage of development, broken down by (i) the expected completion date, including the reason for any date being beyond the 2021 timeframe, (ii) the number of properties that will be protected and (iii) the (A) initial forecast and (B) final expected cost of each.",No,unallocated
S6W-26163,2024-03-28T00:00:00Z,,2024-03-14T16:37:42Z,Monica Lennon,Scottish Labour,Central Scotland,To ask the Scottish Government what action it is taking to help reduce the ethnicity pay gap.,FALSE,,,,No,unallocated
S6W-26179,2024-03-28T00:00:00Z,,2024-03-14T16:37:42Z,Monica Lennon,Scottish Labour,Central Scotland,To ask the Scottish Government what scientific advice it has considered regarding the proposal for a carbon capture storage facility at Peterhead Power Station.,FALSE,,,,No,unallocated
S6W-26177,2024-03-28T00:00:00Z,,2024-03-14T16:37:42Z,Monica Lennon,Scottish Labour,Central Scotland,To ask the Scottish Government what assessment it has made of the connections between Peterhead Power Station and the Scottish Cluster in relation to enabling carbon capture.,FALSE,,,,No,unallocated
S6W-26166,2024-03-28T00:00:00Z,,2024-03-14T16:37:42Z,Alexander Burnett,Scottish Conservative and Unionist Party,Aberdeenshire West,"To ask the Scottish Government what consideration it has given to extending Home Energy Scotland support to include houses with a floor area of greater than 230 square metres, which meet the other criteria for energy efficiency support.",FALSE,,,,No,unallocated
S6W-26200,2024-03-28T00:00:00Z,,2024-03-14T16:37:42Z,Paul Sweeney,Scottish Labour,Glasgow,To ask the Scottish Government whether it can request that Police Scotland introduces biodegradable barrier tape to mitigate littering of the environment.,FALSE,,,,No,unallocated
S6W-26189,2024-03-28T00:00:00Z,,2024-03-14T16:37:42Z,Finlay Carson,Scottish Conservative and Unionist Party,Galloway and West Dumfries,To ask the Scottish Government whether it plans to provide funding for defibrillators to be made available in all schools across Scotland.,FALSE,,,,No,unallocated
S6W-26168,2024-03-28T00:00:00Z,,2024-03-14T16:37:42Z,Liam Kerr,Scottish Conservative and Unionist Party,North East Scotland,"To ask the Scottish Government what its position is on introducing guidance in schools on prohibiting the use of mobile phones throughout the school day, which is equivalent to the UK Government's Mobile Phones in Schools guidance, and, if it is the case that it plans to introduce such an initiative, what the timescale is for doing so.",FALSE,,,,No,unallocated
S6W-26187,2024-03-28T00:00:00Z,,2024-03-14T16:37:42Z,Stephanie Callaghan,Scottish National Party,Uddingston and Bellshill,"To ask the Scottish Government what its response is to the recently published inquiry into public financial support for tree planting and forestry, launched by the Royal Society of Edinburgh.",FALSE,,,,No,unallocated
S6W-26180,2024-03-28T00:00:00Z,,2024-03-14T16:37:42Z,Miles Briggs,Scottish Conservative and Unionist Party,Lothian,To ask the Scottish Government what progress it has made on progressing the reported proposals for three-year core funding for the third sector.,FALSE,,,,No,unallocated
S6W-26178,2024-03-28T00:00:00Z,,2024-03-14T16:37:42Z,Monica Lennon,Scottish Labour,Central Scotland,"To ask the Scottish Government whether it will provide details of the scientific advice that it has received regarding (a) blue hydrogen technology, (b) green hydrogen technology and (c) carbon capture technology.",FALSE,,,,No,unallocated
S6W-26185,2024-03-28T00:00:00Z,,2024-03-14T16:37:42Z,Graham Simpson,Scottish Conservative and Unionist Party,Central Scotland,To ask the Scottish Government when bids will open for the 2024-25 Community Bus Fund resource funding.,FALSE,,,,No,unallocated
S6W-26167,2024-03-28T00:00:00Z,,2024-03-14T16:37:43Z,Alexander Burnett,Scottish Conservative and Unionist Party,Aberdeenshire West,To ask the Scottish Government what percentage of applications submitted to Home Energy Scotland for energy efficiency support regarding houses with a floor area of greater than 230 square metres have been successful.,FALSE,,,,No,unallocated
S6W-26135,2024-03-28T00:00:00Z,,2024-03-14T16:37:43Z,Brian Whittle,Scottish Conservative and Unionist Party,South Scotland,To ask the Scottish Government what its position is on whether productive farmland is an ecosystem service provided by soils.,FALSE,,,,No,unallocated
S6W-26184,2024-03-28T00:00:00Z,,2024-03-14T16:37:43Z,Miles Briggs,Scottish Conservative and Unionist Party,Lothian,"To ask the Scottish Government, further to the answer to question (a) S6W-15576 by Shirley-Anne Somerville on 27 March 2023 and (b) S6W-17101 by Jenny Gilruth on 22 May 2023, whether it will provide the same information for 2022-23.",FALSE,,,"S6W-15576: To ask the Scottish Government, further to the answer to question S6W-08040 by Shirley-Anne Somerville on 29 April 2022, whether it will provide the same information for 2021-22.",No,unallocated
S6W-26136,2024-03-28T00:00:00Z,,2024-03-14T16:37:43Z,Brian Whittle,Scottish Conservative and Unionist Party,South Scotland,To ask the Scottish Government how many gigawatts worth of battery storage developments have secured planning permission to date.,FALSE,,,,No,unallocated
S6W-26181,2024-03-28T00:00:00Z,,2024-03-14T16:37:43Z,Miles Briggs,Scottish Conservative and Unionist Party,Lothian,To ask the Scottish Government how many homes in each local authority area have currently been identified as containing reinforced autoclaved aerated concrete (RAAC).,FALSE,,,,No,unallocated
S6W-26193,2024-03-28T00:00:00Z,,2024-03-14T16:37:43Z,Monica Lennon,Scottish Labour,Central Scotland,To ask the Scottish Government whether it will consider introducing a national policy for the installation of Swift bricks in builds and renovations.,FALSE,,,,No,unallocated
S6W-26186,2024-03-28T00:00:00Z,,2024-03-14T16:37:43Z,Graham Simpson,Scottish Conservative and Unionist Party,Central Scotland,To ask the Scottish Government when capital funding for the Community Bus Fund will be made available to local authorities.,FALSE,,,,No,unallocated
S6W-26203,2024-04-15T00:00:00Z,,2024-03-15T16:07:35Z,Stuart McMillan,Scottish National Party,Greenock and Inverclyde,"To ask the Scottish Government what consideration it has given to developing qualifications for those wishing to train as pet groomers, in light of reports that three new dog grooming qualifications, which have been developed in collaboration with providers in the animal care sector, have been introduced in England.",FALSE,,,,No,unallocated
S6W-26191,2024-04-15T00:00:00Z,,2024-03-15T16:07:35Z,Liam Kerr,Scottish Conservative and Unionist Party,North East Scotland,"To ask the Scottish Government, further to the answer to question S6W-24425 by Jenny Gilruth on 22 January 2024, whether it will provide an update on whether it has established the cost of (a) consulting on, (b) establishing, (c) launching and (d) the ongoing running of the Centre for Teaching Excellence (CTE); whether it will publish any updates regarding the work to establish the CTE by the Education Reform Programme, and, in light of its previous answer confirming that the costs had not been established at that stage, on what basis it determined that there will be sufficient funding for the CTE through ""repurposing investment currently directed to Regional Improvement Collaboratives"".",FALSE,,,"S6W-24425: To ask the Scottish Government, further to the answer to question S6W-23979 by Jenny Gilruth on 8 January 2024, whether it will provide the information requested, particularly in light of the actions proposed in its Budget 2024-25, regarding what it anticipates the cost will be of (a) consulting on, (b) establishing, (c) launching and (d) the ongoing running of the Centre of Teaching Excellence (CTE), and, if it is the case that it has not considered what these costs might be and is yet to establish them, whether it will confirm that.",No,unallocated
S6W-26212,2024-04-15T00:00:00Z,,2024-03-15T16:07:35Z,Maurice Golden,Scottish Conservative and Unionist Party,North East Scotland,"To ask the Scottish Government what material support it plans to provide towards a pilot scheme proposed by the Royal College of Physicians of Edinburgh to establish air quality monitors in select schools in Aberdeen, Dundee, Edinburgh, Glasgow and Perth.",FALSE,,,,No,unallocated
S6W-26201,2024-04-15T00:00:00Z,,2024-03-15T16:07:36Z,Alexander Burnett,Scottish Conservative and Unionist Party,Aberdeenshire West,"To ask the Scottish Government when the discretionary funding that it reportedly promised to Aberdeenshire Council on the eve of the local authority's budget setting, which is reported to be in the vicinity of £3 million, will be delivered, and whether it will confirm the exact amount that the local authority will receive.",FALSE,,,,No,unallocated
S6W-26213,2024-04-15T00:00:00Z,,2024-03-15T16:07:36Z,Maurice Golden,Scottish Conservative and Unionist Party,North East Scotland,To ask the Scottish Government what targeted funding it is providing to local authorities to purchase electric school buses.,FALSE,,,,No,unallocated
S6W-26202,2024-04-15T00:00:00Z,,2024-03-15T16:07:36Z,Monica Lennon,Scottish Labour,Central Scotland,"To ask the Scottish Government, further to the answer to question S6W-25890 by Siobhian Brown on 11 March 2024, when it will report back to the Parliament on its discussions with Police Scotland, local authorities and animal welfare organisations regarding the identification of XL Bully-type dogs.",FALSE,,,"S6W-25890: To ask the Scottish Government who can legally decide whether a dog is an XL Bully-type dog, in the event that an owner, a local authority, the police or a court needs to determine whether a dog is of this type, and what training has been provided to allow the decision-maker(s) to make this determination. ",No,unallocated
